"tipo_vehiculo","anio_transferencia","mes_transferencia","provincia_transferencia","letra_provincia_transferencia","cantidad_transferencias","provincia_id"
"Maquinarias",2017,1,"Chaco","H",6,"22"
"Maquinarias",2017,1,"Chubut","U",2,"26"
"Maquinarias",2017,1,"Ciudad Autónoma de Bs.As.","C",237,"02"
"Maquinarias",2017,1,"Córdoba","X",140,"14"
"Maquinarias",2017,1,"Corrientes","W",3,"18"
"Maquinarias",2017,1,"Entre Ríos","E",26,"30"
"Maquinarias",2017,1,"Formosa","P",0,"34"
"Maquinarias",2017,1,"Jujuy","Y",0,"38"
"Maquinarias",2017,1,"La Pampa","L",8,"42"
"Maquinarias",2017,1,"La Rioja","F",0,"46"
"Maquinarias",2017,1,"Mendoza","M",5,"50"
"Maquinarias",2017,1,"Misiones","N",1,"54"
"Maquinarias",2017,1,"Neuquén","Q",18,"58"
"Maquinarias",2017,1,"Río Negro","R",3,"62"
"Maquinarias",2017,1,"Salta","A",4,"66"
"Maquinarias",2017,1,"San Juan","J",2,"70"
"Maquinarias",2017,1,"San Luis","D",9,"74"
"Maquinarias",2017,1,"Santa Cruz","Z",1,"78"
"Maquinarias",2017,1,"Santa Fe","S",83,"82"
"Maquinarias",2017,1,"Santiago del Estero","G",3,"86"
"Maquinarias",2017,1,"Tierra del Fuego","V",0,"94"
"Maquinarias",2017,1,"Tucumán","T",5,"90"
"Maquinarias",2017,2,"Buenos Aires","B",97,"06"
"Maquinarias",2017,2,"Catamarca","K",0,"10"
"Maquinarias",2017,2,"Chaco","H",5,"22"
"Maquinarias",2017,2,"Chubut","U",2,"26"
"Maquinarias",2017,2,"Ciudad Autónoma de Bs.As.","C",141,"02"
"Maquinarias",2017,2,"Córdoba","X",108,"14"
"Maquinarias",2017,2,"Corrientes","W",6,"18"
"Maquinarias",2017,2,"Entre Ríos","E",19,"30"
"Maquinarias",2017,2,"Formosa","P",0,"34"
"Maquinarias",2017,2,"Jujuy","Y",2,"38"
"Maquinarias",2017,2,"La Pampa","L",3,"42"
"Maquinarias",2017,2,"La Rioja","F",0,"46"
"Maquinarias",2017,2,"Mendoza","M",1,"50"
"Maquinarias",2017,2,"Misiones","N",1,"54"
"Maquinarias",2017,2,"Neuquén","Q",9,"58"
"Maquinarias",2017,2,"Río Negro","R",3,"62"
"Maquinarias",2017,2,"Salta","A",1,"66"
"Maquinarias",2017,2,"San Juan","J",2,"70"
"Maquinarias",2017,2,"San Luis","D",2,"74"
"Maquinarias",2017,2,"Santa Cruz","Z",0,"78"
"Maquinarias",2017,2,"Santa Fe","S",57,"82"
"Maquinarias",2017,2,"Santiago del Estero","G",0,"86"
"Maquinarias",2017,2,"Tierra del Fuego","V",2,"94"
"Maquinarias",2017,2,"Tucumán","T",3,"90"
"Maquinarias",2017,3,"Buenos Aires","B",114,"06"
"Maquinarias",2017,3,"Catamarca","K",1,"10"
"Maquinarias",2017,3,"Chaco","H",8,"22"
"Maquinarias",2017,3,"Chubut","U",3,"26"
"Maquinarias",2017,3,"Ciudad Autónoma de Bs.As.","C",151,"02"
"Maquinarias",2017,3,"Córdoba","X",140,"14"
"Maquinarias",2017,3,"Corrientes","W",1,"18"
"Maquinarias",2017,3,"Entre Ríos","E",30,"30"
"Maquinarias",2017,3,"Formosa","P",1,"34"
"Maquinarias",2017,3,"Jujuy","Y",1,"38"
"Maquinarias",2017,3,"La Pampa","L",9,"42"
"Maquinarias",2017,3,"La Rioja","F",0,"46"
"Maquinarias",2017,3,"Mendoza","M",13,"50"
"Maquinarias",2017,3,"Misiones","N",1,"54"
"Maquinarias",2017,3,"Neuquén","Q",13,"58"
"Maquinarias",2017,3,"Río Negro","R",8,"62"
"Maquinarias",2017,3,"Salta","A",3,"66"
"Maquinarias",2017,3,"San Juan","J",0,"70"
"Maquinarias",2017,3,"San Luis","D",1,"74"
"Maquinarias",2017,3,"Santa Cruz","Z",1,"78"
"Maquinarias",2017,3,"Santa Fe","S",105,"82"
"Maquinarias",2017,3,"Santiago del Estero","G",1,"86"
"Maquinarias",2017,3,"Tierra del Fuego","V",0,"94"
"Maquinarias",2017,3,"Tucumán","T",11,"90"
"Maquinarias",2017,4,"Buenos Aires","B",82,"06"
"Maquinarias",2017,4,"Catamarca","K",2,"10"
"Maquinarias",2017,4,"Chaco","H",9,"22"
"Maquinarias",2017,4,"Chubut","U",2,"26"
"Maquinarias",2017,4,"Ciudad Autónoma de Bs.As.","C",157,"02"
"Maquinarias",2017,4,"Córdoba","X",139,"14"
"Maquinarias",2017,4,"Corrientes","W",8,"18"
"Maquinarias",2017,4,"Entre Ríos","E",13,"30"
"Maquinarias",2017,4,"Formosa","P",0,"34"
"Maquinarias",2017,4,"Jujuy","Y",1,"38"
"Maquinarias",2017,4,"La Pampa","L",5,"42"
"Maquinarias",2017,4,"La Rioja","F",0,"46"
"Maquinarias",2017,4,"Mendoza","M",10,"50"
"Maquinarias",2017,4,"Misiones","N",0,"54"
"Maquinarias",2017,4,"Neuquén","Q",5,"58"
"Maquinarias",2017,4,"Río Negro","R",3,"62"
"Maquinarias",2017,4,"Salta","A",2,"66"
"Maquinarias",2017,4,"San Juan","J",4,"70"
"Maquinarias",2017,4,"San Luis","D",0,"74"
"Maquinarias",2017,4,"Santa Cruz","Z",0,"78"
"Maquinarias",2017,4,"Santa Fe","S",79,"82"
"Maquinarias",2017,4,"Santiago del Estero","G",1,"86"
"Maquinarias",2017,4,"Tierra del Fuego","V",0,"94"
"Maquinarias",2017,4,"Tucumán","T",5,"90"
"Maquinarias",2017,5,"Buenos Aires","B",99,"06"
"Maquinarias",2017,5,"Catamarca","K",0,"10"
"Maquinarias",2017,5,"Chaco","H",19,"22"
"Maquinarias",2017,5,"Chubut","U",0,"26"
"Maquinarias",2017,5,"Ciudad Autónoma de Bs.As.","C",186,"02"
"Maquinarias",2017,5,"Córdoba","X",120,"14"
"Maquinarias",2017,5,"Corrientes","W",5,"18"
"Maquinarias",2017,5,"Entre Ríos","E",21,"30"
"Maquinarias",2017,5,"Formosa","P",2,"34"
"Maquinarias",2017,5,"Jujuy","Y",0,"38"
"Maquinarias",2017,5,"La Pampa","L",10,"42"
"Maquinarias",2017,5,"La Rioja","F",0,"46"
"Maquinarias",2017,5,"Mendoza","M",6,"50"
"Maquinarias",2017,5,"Misiones","N",2,"54"
"Maquinarias",2017,5,"Neuquén","Q",5,"58"
"Maquinarias",2017,5,"Río Negro","R",3,"62"
"Maquinarias",2017,5,"Salta","A",2,"66"
"Maquinarias",2017,5,"San Juan","J",1,"70"
"Maquinarias",2017,5,"San Luis","D",2,"74"
"Maquinarias",2017,5,"Santa Cruz","Z",1,"78"
"Maquinarias",2017,5,"Santa Fe","S",100,"82"
"Maquinarias",2017,5,"Santiago del Estero","G",2,"86"
"Maquinarias",2017,5,"Tierra del Fuego","V",0,"94"
"Maquinarias",2017,5,"Tucumán","T",5,"90"
"Maquinarias",2017,6,"Buenos Aires","B",98,"06"
"Maquinarias",2017,6,"Catamarca","K",0,"10"
"Maquinarias",2017,6,"Chaco","H",6,"22"
"Maquinarias",2017,6,"Chubut","U",7,"26"
"Maquinarias",2017,6,"Ciudad Autónoma de Bs.As.","C",256,"02"
"Maquinarias",2017,6,"Córdoba","X",119,"14"
"Maquinarias",2017,6,"Corrientes","W",8,"18"
"Maquinarias",2017,6,"Entre Ríos","E",22,"30"
"Maquinarias",2017,6,"Formosa","P",1,"34"
"Maquinarias",2017,6,"Jujuy","Y",0,"38"
"Maquinarias",2017,6,"La Pampa","L",4,"42"
"Maquinarias",2017,6,"La Rioja","F",0,"46"
"Maquinarias",2017,6,"Mendoza","M",19,"50"
"Maquinarias",2017,6,"Misiones","N",0,"54"
"Maquinarias",2017,6,"Neuquén","Q",3,"58"
"Maquinarias",2017,6,"Río Negro","R",6,"62"
"Maquinarias",2017,6,"Salta","A",4,"66"
"Maquinarias",2017,6,"San Juan","J",2,"70"
"Maquinarias",2017,6,"San Luis","D",0,"74"
"Maquinarias",2017,6,"Santa Cruz","Z",5,"78"
"Maquinarias",2017,6,"Santa Fe","S",85,"82"
"Maquinarias",2017,6,"Santiago del Estero","G",3,"86"
"Maquinarias",2017,6,"Tierra del Fuego","V",0,"94"
"Maquinarias",2017,6,"Tucumán","T",6,"90"
"Maquinarias",2017,7,"Buenos Aires","B",94,"06"
"Maquinarias",2017,7,"Catamarca","K",0,"10"
"Maquinarias",2017,7,"Chaco","H",10,"22"
"Maquinarias",2017,7,"Chubut","U",4,"26"
"Maquinarias",2017,7,"Ciudad Autónoma de Bs.As.","C",224,"02"
"Maquinarias",2017,7,"Córdoba","X",133,"14"
"Maquinarias",2017,7,"Corrientes","W",3,"18"
"Maquinarias",2017,7,"Entre Ríos","E",30,"30"
"Maquinarias",2017,7,"Formosa","P",4,"34"
"Maquinarias",2017,7,"Jujuy","Y",1,"38"
"Maquinarias",2017,7,"La Pampa","L",7,"42"
"Maquinarias",2017,7,"La Rioja","F",0,"46"
"Maquinarias",2017,7,"Mendoza","M",19,"50"
"Maquinarias",2017,7,"Misiones","N",4,"54"
"Maquinarias",2017,7,"Neuquén","Q",4,"58"
"Maquinarias",2017,7,"Río Negro","R",2,"62"
"Maquinarias",2017,7,"Salta","A",3,"66"
"Maquinarias",2017,7,"San Juan","J",4,"70"
"Maquinarias",2017,7,"San Luis","D",3,"74"
"Maquinarias",2017,7,"Santa Cruz","Z",0,"78"
"Maquinarias",2017,7,"Santa Fe","S",118,"82"
"Maquinarias",2017,7,"Santiago del Estero","G",4,"86"
"Maquinarias",2017,7,"Tierra del Fuego","V",0,"94"
"Maquinarias",2017,7,"Tucumán","T",7,"90"
"Maquinarias",2017,8,"Buenos Aires","B",96,"06"
"Maquinarias",2017,8,"Catamarca","K",1,"10"
"Maquinarias",2017,8,"Chaco","H",18,"22"
"Maquinarias",2017,8,"Chubut","U",3,"26"
"Maquinarias",2017,8,"Ciudad Autónoma de Bs.As.","C",213,"02"
"Maquinarias",2017,8,"Córdoba","X",146,"14"
"Maquinarias",2017,8,"Corrientes","W",1,"18"
"Maquinarias",2017,8,"Entre Ríos","E",19,"30"
"Maquinarias",2017,8,"Formosa","P",1,"34"
"Maquinarias",2017,8,"Jujuy","Y",0,"38"
"Maquinarias",2017,8,"La Pampa","L",9,"42"
"Maquinarias",2017,8,"La Rioja","F",1,"46"
"Maquinarias",2017,8,"Mendoza","M",23,"50"
"Maquinarias",2017,8,"Misiones","N",1,"54"
"Maquinarias",2017,8,"Neuquén","Q",7,"58"
"Maquinarias",2017,8,"Río Negro","R",3,"62"
"Maquinarias",2017,8,"Salta","A",4,"66"
"Maquinarias",2017,8,"San Juan","J",3,"70"
"Maquinarias",2017,8,"San Luis","D",2,"74"
"Maquinarias",2017,8,"Santa Cruz","Z",1,"78"
"Maquinarias",2017,8,"Santa Fe","S",80,"82"
"Maquinarias",2017,8,"Santiago del Estero","G",2,"86"
"Maquinarias",2017,8,"Tierra del Fuego","V",0,"94"
"Maquinarias",2017,8,"Tucumán","T",12,"90"
"Maquinarias",2017,9,"Buenos Aires","B",122,"06"
"Maquinarias",2017,9,"Catamarca","K",1,"10"
"Maquinarias",2017,9,"Chaco","H",11,"22"
"Maquinarias",2017,9,"Chubut","U",2,"26"
"Maquinarias",2017,9,"Ciudad Autónoma de Bs.As.","C",292,"02"
"Maquinarias",2017,9,"Córdoba","X",164,"14"
"Maquinarias",2017,9,"Corrientes","W",5,"18"
"Maquinarias",2017,9,"Entre Ríos","E",25,"30"
"Maquinarias",2017,9,"Formosa","P",3,"34"
"Maquinarias",2017,9,"Jujuy","Y",1,"38"
"Maquinarias",2017,9,"La Pampa","L",9,"42"
"Maquinarias",2017,9,"La Rioja","F",0,"46"
"Maquinarias",2017,9,"Mendoza","M",14,"50"
"Maquinarias",2017,9,"Misiones","N",0,"54"
"Maquinarias",2017,9,"Neuquén","Q",8,"58"
"Maquinarias",2017,9,"Río Negro","R",0,"62"
"Maquinarias",2017,9,"Salta","A",2,"66"
"Maquinarias",2017,9,"San Juan","J",2,"70"
"Maquinarias",2017,9,"San Luis","D",7,"74"
"Maquinarias",2017,9,"Santa Cruz","Z",1,"78"
"Maquinarias",2017,9,"Santa Fe","S",103,"82"
"Maquinarias",2017,9,"Santiago del Estero","G",2,"86"
"Maquinarias",2017,9,"Tierra del Fuego","V",1,"94"
"Maquinarias",2017,9,"Tucumán","T",8,"90"
"Maquinarias",2017,10,"Buenos Aires","B",98,"06"
"Maquinarias",2017,10,"Catamarca","K",0,"10"
"Maquinarias",2017,10,"Chaco","H",32,"22"
"Maquinarias",2017,10,"Chubut","U",7,"26"
"Maquinarias",2017,10,"Ciudad Autónoma de Bs.As.","C",219,"02"
"Maquinarias",2017,10,"Córdoba","X",167,"14"
"Maquinarias",2017,10,"Corrientes","W",4,"18"
"Maquinarias",2017,10,"Entre Ríos","E",38,"30"
"Maquinarias",2017,10,"Formosa","P",10,"34"
"Maquinarias",2017,10,"Jujuy","Y",5,"38"
"Maquinarias",2017,10,"La Pampa","L",15,"42"
"Maquinarias",2017,10,"La Rioja","F",0,"46"
"Maquinarias",2017,10,"Mendoza","M",20,"50"
"Maquinarias",2017,10,"Misiones","N",4,"54"
"Maquinarias",2017,10,"Neuquén","Q",2,"58"
"Maquinarias",2017,10,"Río Negro","R",2,"62"
"Maquinarias",2017,10,"Salta","A",2,"66"
"Maquinarias",2017,10,"San Juan","J",2,"70"
"Maquinarias",2017,10,"San Luis","D",5,"74"
"Maquinarias",2017,10,"Santa Cruz","Z",0,"78"
"Maquinarias",2017,10,"Santa Fe","S",83,"82"
"Maquinarias",2017,10,"Santiago del Estero","G",1,"86"
"Maquinarias",2017,10,"Tierra del Fuego","V",0,"94"
"Maquinarias",2017,10,"Tucumán","T",6,"90"
"Maquinarias",2017,11,"Buenos Aires","B",104,"06"
"Maquinarias",2017,11,"Catamarca","K",1,"10"
"Maquinarias",2017,11,"Chaco","H",24,"22"
"Maquinarias",2017,11,"Chubut","U",5,"26"
"Maquinarias",2017,11,"Ciudad Autónoma de Bs.As.","C",209,"02"
"Maquinarias",2017,11,"Córdoba","X",183,"14"
"Maquinarias",2017,11,"Corrientes","W",4,"18"
"Maquinarias",2017,11,"Entre Ríos","E",13,"30"
"Maquinarias",2017,11,"Formosa","P",12,"34"
"Maquinarias",2017,11,"Jujuy","Y",0,"38"
"Maquinarias",2017,11,"La Pampa","L",14,"42"
"Maquinarias",2017,11,"La Rioja","F",1,"46"
"Maquinarias",2017,11,"Mendoza","M",26,"50"
"Maquinarias",2017,11,"Misiones","N",1,"54"
"Maquinarias",2017,11,"Neuquén","Q",2,"58"
"Maquinarias",2017,11,"Río Negro","R",1,"62"
"Maquinarias",2017,11,"Salta","A",1,"66"
"Maquinarias",2017,11,"San Juan","J",3,"70"
"Maquinarias",2017,11,"San Luis","D",8,"74"
"Maquinarias",2017,11,"Santa Cruz","Z",0,"78"
"Maquinarias",2017,11,"Santa Fe","S",111,"82"
"Maquinarias",2017,11,"Santiago del Estero","G",0,"86"
"Maquinarias",2017,11,"Tierra del Fuego","V",1,"94"
"Maquinarias",2017,11,"Tucumán","T",11,"90"
"Maquinarias",2017,12,"Buenos Aires","B",99,"06"
"Maquinarias",2017,12,"Catamarca","K",0,"10"
"Maquinarias",2017,12,"Chaco","H",17,"22"
"Maquinarias",2017,12,"Chubut","U",4,"26"
"Maquinarias",2017,12,"Ciudad Autónoma de Bs.As.","C",218,"02"
"Maquinarias",2017,12,"Córdoba","X",139,"14"
"Maquinarias",2017,12,"Corrientes","W",6,"18"
"Maquinarias",2017,12,"Entre Ríos","E",30,"30"
"Maquinarias",2017,12,"Formosa","P",2,"34"
"Maquinarias",2017,12,"Jujuy","Y",0,"38"
"Maquinarias",2017,12,"La Pampa","L",6,"42"
"Maquinarias",2017,12,"La Rioja","F",3,"46"
"Maquinarias",2017,12,"Mendoza","M",8,"50"
"Maquinarias",2017,12,"Misiones","N",2,"54"
"Maquinarias",2017,12,"Neuquén","Q",0,"58"
"Maquinarias",2017,12,"Río Negro","R",5,"62"
"Maquinarias",2017,12,"Salta","A",2,"66"
"Maquinarias",2017,12,"San Juan","J",4,"70"
"Maquinarias",2017,12,"San Luis","D",4,"74"
"Maquinarias",2017,12,"Santa Cruz","Z",1,"78"
"Maquinarias",2017,12,"Santa Fe","S",107,"82"
"Maquinarias",2017,12,"Santiago del Estero","G",0,"86"
"Maquinarias",2017,12,"Tierra del Fuego","V",1,"94"
"Maquinarias",2017,12,"Tucumán","T",0,"90"
"Maquinarias",2018,1,"Buenos Aires","B",102,"06"
"Maquinarias",2018,1,"Catamarca","K",0,"10"
"Maquinarias",2018,1,"Chaco","H",9,"22"
"Maquinarias",2018,1,"Chubut","U",0,"26"
"Maquinarias",2018,1,"Ciudad Autónoma de Bs.As.","C",243,"02"
"Maquinarias",2018,1,"Córdoba","X",160,"14"
"Maquinarias",2018,1,"Corrientes","W",2,"18"
"Maquinarias",2018,1,"Entre Ríos","E",23,"30"
"Maquinarias",2018,1,"Formosa","P",3,"34"
"Maquinarias",2018,1,"Jujuy","Y",6,"38"
"Maquinarias",2018,1,"La Pampa","L",7,"42"
"Maquinarias",2018,1,"La Rioja","F",0,"46"
"Maquinarias",2018,1,"Mendoza","M",11,"50"
"Maquinarias",2018,1,"Misiones","N",0,"54"
"Maquinarias",2018,1,"Neuquén","Q",3,"58"
"Maquinarias",2018,1,"Río Negro","R",3,"62"
"Maquinarias",2018,1,"Salta","A",11,"66"
"Maquinarias",2018,1,"San Juan","J",0,"70"
"Maquinarias",2018,1,"San Luis","D",3,"74"
"Maquinarias",2018,1,"Santa Cruz","Z",2,"78"
"Maquinarias",2018,1,"Santa Fe","S",77,"82"
"Maquinarias",2018,1,"Santiago del Estero","G",6,"86"
"Maquinarias",2018,1,"Tierra del Fuego","V",0,"94"
"Maquinarias",2018,1,"Tucumán","T",8,"90"
"Maquinarias",2018,2,"Buenos Aires","B",77,"06"
"Maquinarias",2018,2,"Catamarca","K",1,"10"
"Maquinarias",2018,2,"Chaco","H",22,"22"
"Maquinarias",2018,2,"Chubut","U",4,"26"
"Maquinarias",2018,2,"Ciudad Autónoma de Bs.As.","C",161,"02"
"Maquinarias",2018,2,"Córdoba","X",128,"14"
"Maquinarias",2018,2,"Corrientes","W",0,"18"
"Maquinarias",2018,2,"Entre Ríos","E",20,"30"
"Maquinarias",2018,2,"Formosa","P",4,"34"
"Maquinarias",2018,2,"Jujuy","Y",2,"38"
"Maquinarias",2018,2,"La Pampa","L",8,"42"
"Maquinarias",2018,2,"La Rioja","F",0,"46"
"Maquinarias",2018,2,"Mendoza","M",10,"50"
"Maquinarias",2018,2,"Misiones","N",0,"54"
"Maquinarias",2018,2,"Neuquén","Q",3,"58"
"Maquinarias",2018,2,"Río Negro","R",4,"62"
"Maquinarias",2018,2,"Salta","A",0,"66"
"Maquinarias",2018,2,"San Juan","J",2,"70"
"Maquinarias",2018,2,"San Luis","D",5,"74"
"Maquinarias",2018,2,"Santa Cruz","Z",2,"78"
"Maquinarias",2018,2,"Santa Fe","S",84,"82"
"Maquinarias",2018,2,"Santiago del Estero","G",0,"86"
"Maquinarias",2018,2,"Tierra del Fuego","V",0,"94"
"Maquinarias",2018,2,"Tucumán","T",5,"90"
"Maquinarias",2018,3,"Buenos Aires","B",101,"06"
"Maquinarias",2018,3,"Catamarca","K",1,"10"
"Maquinarias",2018,3,"Chaco","H",24,"22"
"Maquinarias",2018,3,"Chubut","U",8,"26"
"Maquinarias",2018,3,"Ciudad Autónoma de Bs.As.","C",173,"02"
"Maquinarias",2018,3,"Córdoba","X",152,"14"
"Maquinarias",2018,3,"Corrientes","W",4,"18"
"Maquinarias",2018,3,"Entre Ríos","E",20,"30"
"Maquinarias",2018,3,"Formosa","P",3,"34"
"Maquinarias",2018,3,"Jujuy","Y",1,"38"
"Maquinarias",2018,3,"La Pampa","L",12,"42"
"Maquinarias",2018,3,"La Rioja","F",1,"46"
"Maquinarias",2018,3,"Mendoza","M",8,"50"
"Maquinarias",2018,3,"Misiones","N",2,"54"
"Maquinarias",2018,3,"Neuquén","Q",3,"58"
"Maquinarias",2018,3,"Río Negro","R",2,"62"
"Maquinarias",2018,3,"Salta","A",2,"66"
"Maquinarias",2018,3,"San Juan","J",1,"70"
"Maquinarias",2018,3,"San Luis","D",3,"74"
"Maquinarias",2018,3,"Santa Cruz","Z",2,"78"
"Maquinarias",2018,3,"Santa Fe","S",102,"82"
"Maquinarias",2018,3,"Santiago del Estero","G",1,"86"
"Maquinarias",2018,3,"Tierra del Fuego","V",0,"94"
"Maquinarias",2018,3,"Tucumán","T",8,"90"
"Maquinarias",2018,4,"Buenos Aires","B",98,"06"
"Maquinarias",2018,4,"Catamarca","K",0,"10"
"Maquinarias",2018,4,"Chaco","H",14,"22"
"Maquinarias",2018,4,"Chubut","U",4,"26"
"Maquinarias",2018,4,"Ciudad Autónoma de Bs.As.","C",169,"02"
"Maquinarias",2018,4,"Córdoba","X",142,"14"
"Maquinarias",2018,4,"Corrientes","W",3,"18"
"Maquinarias",2018,4,"Entre Ríos","E",19,"30"
"Maquinarias",2018,4,"Formosa","P",1,"34"
"Maquinarias",2018,4,"Jujuy","Y",1,"38"
"Maquinarias",2018,4,"La Pampa","L",10,"42"
"Maquinarias",2018,4,"La Rioja","F",0,"46"
"Maquinarias",2018,4,"Mendoza","M",10,"50"
"Maquinarias",2018,4,"Misiones","N",12,"54"
"Maquinarias",2018,4,"Neuquén","Q",3,"58"
"Maquinarias",2018,4,"Río Negro","R",3,"62"
"Maquinarias",2018,4,"Salta","A",5,"66"
"Maquinarias",2018,4,"San Juan","J",0,"70"
"Maquinarias",2018,4,"San Luis","D",4,"74"
"Maquinarias",2018,4,"Santa Cruz","Z",1,"78"
"Maquinarias",2018,4,"Santa Fe","S",93,"82"
"Maquinarias",2018,4,"Santiago del Estero","G",2,"86"
"Maquinarias",2018,4,"Tierra del Fuego","V",0,"94"
"Maquinarias",2018,4,"Tucumán","T",12,"90"
"Maquinarias",2018,5,"Buenos Aires","B",100,"06"
"Maquinarias",2018,5,"Catamarca","K",1,"10"
"Maquinarias",2018,5,"Chaco","H",15,"22"
"Maquinarias",2018,5,"Chubut","U",6,"26"
"Maquinarias",2018,5,"Ciudad Autónoma de Bs.As.","C",187,"02"
"Maquinarias",2018,5,"Córdoba","X",135,"14"
"Maquinarias",2018,5,"Corrientes","W",3,"18"
"Maquinarias",2018,5,"Entre Ríos","E",19,"30"
"Maquinarias",2018,5,"Formosa","P",2,"34"
"Maquinarias",2018,5,"Jujuy","Y",6,"38"
"Maquinarias",2018,5,"La Pampa","L",14,"42"
"Maquinarias",2018,5,"La Rioja","F",2,"46"
"Maquinarias",2018,5,"Mendoza","M",13,"50"
"Maquinarias",2018,5,"Misiones","N",12,"54"
"Maquinarias",2018,5,"Neuquén","Q",5,"58"
"Maquinarias",2018,5,"Río Negro","R",5,"62"
"Maquinarias",2018,5,"Salta","A",6,"66"
"Maquinarias",2018,5,"San Juan","J",1,"70"
"Maquinarias",2018,5,"San Luis","D",2,"74"
"Maquinarias",2018,5,"Santa Cruz","Z",2,"78"
"Maquinarias",2018,5,"Santa Fe","S",99,"82"
"Maquinarias",2018,5,"Santiago del Estero","G",3,"86"
"Maquinarias",2018,5,"Tierra del Fuego","V",0,"94"
"Maquinarias",2018,5,"Tucumán","T",7,"90"
"Maquinarias",2018,6,"Buenos Aires","B",89,"06"
"Maquinarias",2018,6,"Catamarca","K",0,"10"
"Maquinarias",2018,6,"Chaco","H",10,"22"
"Maquinarias",2018,6,"Chubut","U",3,"26"
"Maquinarias",2018,6,"Ciudad Autónoma de Bs.As.","C",183,"02"
"Maquinarias",2018,6,"Córdoba","X",113,"14"
"Maquinarias",2018,6,"Corrientes","W",1,"18"
"Maquinarias",2018,6,"Entre Ríos","E",12,"30"
"Maquinarias",2018,6,"Formosa","P",3,"34"
"Maquinarias",2018,6,"Jujuy","Y",6,"38"
"Maquinarias",2018,6,"La Pampa","L",9,"42"
"Maquinarias",2018,6,"La Rioja","F",0,"46"
"Maquinarias",2018,6,"Mendoza","M",13,"50"
"Maquinarias",2018,6,"Misiones","N",1,"54"
"Maquinarias",2018,6,"Neuquén","Q",4,"58"
"Maquinarias",2018,6,"Río Negro","R",9,"62"
"Maquinarias",2018,6,"Salta","A",9,"66"
"Maquinarias",2018,6,"San Juan","J",3,"70"
"Maquinarias",2018,6,"San Luis","D",3,"74"
"Maquinarias",2018,6,"Santa Cruz","Z",1,"78"
"Maquinarias",2018,6,"Santa Fe","S",70,"82"
"Maquinarias",2018,6,"Santiago del Estero","G",5,"86"
"Maquinarias",2018,6,"Tierra del Fuego","V",0,"94"
"Maquinarias",2018,6,"Tucumán","T",3,"90"
"Maquinarias",2018,7,"Buenos Aires","B",112,"06"
"Maquinarias",2018,7,"Catamarca","K",0,"10"
"Maquinarias",2018,7,"Chaco","H",9,"22"
"Maquinarias",2018,7,"Chubut","U",3,"26"
"Maquinarias",2018,7,"Ciudad Autónoma de Bs.As.","C",230,"02"
"Maquinarias",2018,7,"Córdoba","X",138,"14"
"Maquinarias",2018,7,"Corrientes","W",4,"18"
"Maquinarias",2018,7,"Entre Ríos","E",27,"30"
"Maquinarias",2018,7,"Formosa","P",1,"34"
"Maquinarias",2018,7,"Jujuy","Y",0,"38"
"Maquinarias",2018,7,"La Pampa","L",11,"42"
"Maquinarias",2018,7,"La Rioja","F",0,"46"
"Maquinarias",2018,7,"Mendoza","M",12,"50"
"Maquinarias",2018,7,"Misiones","N",0,"54"
"Maquinarias",2018,7,"Neuquén","Q",4,"58"
"Maquinarias",2018,7,"Río Negro","R",5,"62"
"Maquinarias",2018,7,"Salta","A",1,"66"
"Maquinarias",2018,7,"San Juan","J",4,"70"
"Maquinarias",2018,7,"San Luis","D",4,"74"
"Maquinarias",2018,7,"Santa Cruz","Z",0,"78"
"Maquinarias",2018,7,"Santa Fe","S",100,"82"
"Maquinarias",2018,7,"Santiago del Estero","G",8,"86"
"Maquinarias",2018,7,"Tierra del Fuego","V",0,"94"
"Maquinarias",2018,7,"Tucumán","T",9,"90"
"Maquinarias",2018,8,"Buenos Aires","B",103,"06"
"Maquinarias",2018,8,"Catamarca","K",1,"10"
"Maquinarias",2018,8,"Chaco","H",17,"22"
"Maquinarias",2018,8,"Chubut","U",0,"26"
"Maquinarias",2018,8,"Ciudad Autónoma de Bs.As.","C",182,"02"
"Maquinarias",2018,8,"Córdoba","X",164,"14"
"Maquinarias",2018,8,"Corrientes","W",4,"18"
"Maquinarias",2018,8,"Entre Ríos","E",21,"30"
"Maquinarias",2018,8,"Formosa","P",0,"34"
"Maquinarias",2018,8,"Jujuy","Y",1,"38"
"Maquinarias",2018,8,"La Pampa","L",14,"42"
"Maquinarias",2018,8,"La Rioja","F",0,"46"
"Maquinarias",2018,8,"Mendoza","M",16,"50"
"Maquinarias",2018,8,"Misiones","N",3,"54"
"Maquinarias",2018,8,"Neuquén","Q",4,"58"
"Maquinarias",2018,8,"Río Negro","R",2,"62"
"Maquinarias",2018,8,"Salta","A",2,"66"
"Maquinarias",2018,8,"San Juan","J",0,"70"
"Maquinarias",2018,8,"San Luis","D",3,"74"
"Maquinarias",2018,8,"Santa Cruz","Z",1,"78"
"Maquinarias",2018,8,"Santa Fe","S",99,"82"
"Maquinarias",2018,8,"Santiago del Estero","G",2,"86"
"Maquinarias",2018,8,"Tierra del Fuego","V",0,"94"
"Maquinarias",2018,8,"Tucumán","T",17,"90"
"Maquinarias",2018,9,"Buenos Aires","B",82,"06"
"Maquinarias",2018,9,"Catamarca","K",1,"10"
"Maquinarias",2018,9,"Chaco","H",19,"22"
"Maquinarias",2018,9,"Chubut","U",7,"26"
