"tipo_vehiculo","anio_inscripcion_inicial","mes_inscripcion_inicial","provincia_inscripcion_inicial","letra_provincia_inscripcion_inicial","cantidad_inscripciones_iniciales","provincia_id"
"Maquinarias",2016,12,"Misiones","N",17,"54"
"Maquinarias",2016,12,"Neuquén","Q",10,"58"
"Maquinarias",2016,12,"Río Negro","R",12,"62"
"Maquinarias",2016,12,"Salta","A",27,"66"
"Maquinarias",2016,12,"San Juan","J",15,"70"
"Maquinarias",2016,12,"San Luis","D",11,"74"
"Maquinarias",2016,12,"Santa Cruz","Z",1,"78"
"Maquinarias",2016,12,"Santa Fe","S",211,"82"
"Maquinarias",2016,12,"Santiago del Estero","G",16,"86"
"Maquinarias",2016,12,"Tierra del Fuego","V",0,"94"
"Maquinarias",2016,12,"Tucumán","T",21,"90"
"Maquinarias",2017,1,"Buenos Aires","B",227,"06"
"Maquinarias",2017,1,"Catamarca","K",14,"10"
"Maquinarias",2017,1,"Chaco","H",28,"22"
"Maquinarias",2017,1,"Chubut","U",25,"26"
"Maquinarias",2017,1,"Ciudad Autónoma de Bs.As.","C",331,"02"
"Maquinarias",2017,1,"Córdoba","X",236,"14"
"Maquinarias",2017,1,"Corrientes","W",11,"18"
"Maquinarias",2017,1,"Entre Ríos","E",34,"30"
"Maquinarias",2017,1,"Formosa","P",1,"34"
"Maquinarias",2017,1,"Jujuy","Y",39,"38"
"Maquinarias",2017,1,"La Pampa","L",18,"42"
"Maquinarias",2017,1,"La Rioja","F",3,"46"
"Maquinarias",2017,1,"Mendoza","M",34,"50"
"Maquinarias",2017,1,"Misiones","N",12,"54"
"Maquinarias",2017,1,"Neuquén","Q",6,"58"
"Maquinarias",2017,1,"Río Negro","R",10,"62"
"Maquinarias",2017,1,"Salta","A",36,"66"
"Maquinarias",2017,1,"San Juan","J",13,"70"
"Maquinarias",2017,1,"San Luis","D",9,"74"
"Maquinarias",2017,1,"Santa Cruz","Z",2,"78"
"Maquinarias",2017,1,"Santa Fe","S",168,"82"
"Maquinarias",2017,1,"Santiago del Estero","G",7,"86"
"Maquinarias",2017,1,"Tierra del Fuego","V",1,"94"
"Maquinarias",2017,1,"Tucumán","T",21,"90"
"Maquinarias",2017,2,"Buenos Aires","B",179,"06"
"Maquinarias",2017,2,"Catamarca","K",2,"10"
"Maquinarias",2017,2,"Chaco","H",13,"22"
"Maquinarias",2017,2,"Chubut","U",8,"26"
"Maquinarias",2017,2,"Ciudad Autónoma de Bs.As.","C",196,"02"
"Maquinarias",2017,2,"Córdoba","X",111,"14"
"Maquinarias",2017,2,"Corrientes","W",12,"18"
"Maquinarias",2017,2,"Entre Ríos","E",19,"30"
"Maquinarias",2017,2,"Formosa","P",0,"34"
"Maquinarias",2017,2,"Jujuy","Y",7,"38"
"Maquinarias",2017,2,"La Pampa","L",18,"42"
"Maquinarias",2017,2,"La Rioja","F",1,"46"
"Maquinarias",2017,2,"Mendoza","M",21,"50"
"Maquinarias",2017,2,"Misiones","N",5,"54"
"Maquinarias",2017,2,"Neuquén","Q",9,"58"
"Maquinarias",2017,2,"Río Negro","R",16,"62"
"Maquinarias",2017,2,"Salta","A",24,"66"
"Maquinarias",2017,2,"San Juan","J",11,"70"
"Maquinarias",2017,2,"San Luis","D",5,"74"
"Maquinarias",2017,2,"Santa Cruz","Z",0,"78"
"Maquinarias",2017,2,"Santa Fe","S",101,"82"
"Maquinarias",2017,2,"Santiago del Estero","G",10,"86"
"Maquinarias",2017,2,"Tierra del Fuego","V",0,"94"
"Maquinarias",2017,2,"Tucumán","T",16,"90"
"Maquinarias",2017,3,"Buenos Aires","B",224,"06"
"Maquinarias",2017,3,"Catamarca","K",5,"10"
"Maquinarias",2017,3,"Chaco","H",20,"22"
"Maquinarias",2017,3,"Chubut","U",12,"26"
"Maquinarias",2017,3,"Ciudad Autónoma de Bs.As.","C",258,"02"
"Maquinarias",2017,3,"Córdoba","X",169,"14"
"Maquinarias",2017,3,"Corrientes","W",9,"18"
"Maquinarias",2017,3,"Entre Ríos","E",27,"30"
"Maquinarias",2017,3,"Formosa","P",5,"34"
"Maquinarias",2017,3,"Jujuy","Y",7,"38"
"Maquinarias",2017,3,"La Pampa","L",11,"42"
"Maquinarias",2017,3,"La Rioja","F",1,"46"
"Maquinarias",2017,3,"Mendoza","M",32,"50"
"Maquinarias",2017,3,"Misiones","N",12,"54"
"Maquinarias",2017,3,"Neuquén","Q",14,"58"
"Maquinarias",2017,3,"Río Negro","R",8,"62"
"Maquinarias",2017,3,"Salta","A",28,"66"
"Maquinarias",2017,3,"San Juan","J",21,"70"
"Maquinarias",2017,3,"San Luis","D",11,"74"
"Maquinarias",2017,3,"Santa Cruz","Z",1,"78"
"Maquinarias",2017,3,"Santa Fe","S",148,"82"
"Maquinarias",2017,3,"Santiago del Estero","G",9,"86"
"Maquinarias",2017,3,"Tierra del Fuego","V",0,"94"
"Maquinarias",2017,3,"Tucumán","T",17,"90"
"Maquinarias",2017,4,"Buenos Aires","B",176,"06"
"Maquinarias",2017,4,"Catamarca","K",2,"10"
"Maquinarias",2017,4,"Chaco","H",17,"22"
"Maquinarias",2017,4,"Chubut","U",3,"26"
"Maquinarias",2017,4,"Ciudad Autónoma de Bs.As.","C",270,"02"
"Maquinarias",2017,4,"Córdoba","X",160,"14"
"Maquinarias",2017,4,"Corrientes","W",3,"18"
"Maquinarias",2017,4,"Entre Ríos","E",27,"30"
"Maquinarias",2017,4,"Formosa","P",2,"34"
"Maquinarias",2017,4,"Jujuy","Y",6,"38"
"Maquinarias",2017,4,"La Pampa","L",14,"42"
"Maquinarias",2017,4,"La Rioja","F",2,"46"
"Maquinarias",2017,4,"Mendoza","M",30,"50"
"Maquinarias",2017,4,"Misiones","N",15,"54"
"Maquinarias",2017,4,"Neuquén","Q",7,"58"
"Maquinarias",2017,4,"Río Negro","R",11,"62"
"Maquinarias",2017,4,"Salta","A",24,"66"
"Maquinarias",2017,4,"San Juan","J",8,"70"
"Maquinarias",2017,4,"San Luis","D",8,"74"
"Maquinarias",2017,4,"Santa Cruz","Z",1,"78"
"Maquinarias",2017,4,"Santa Fe","S",137,"82"
"Maquinarias",2017,4,"Santiago del Estero","G",6,"86"
"Maquinarias",2017,4,"Tierra del Fuego","V",0,"94"
"Maquinarias",2017,4,"Tucumán","T",27,"90"
"Maquinarias",2017,5,"Buenos Aires","B",311,"06"
"Maquinarias",2017,5,"Catamarca","K",1,"10"
"Maquinarias",2017,5,"Chaco","H",20,"22"
"Maquinarias",2017,5,"Chubut","U",10,"26"
"Maquinarias",2017,5,"Ciudad Autónoma de Bs.As.","C",363,"02"
"Maquinarias",2017,5,"Córdoba","X",228,"14"
"Maquinarias",2017,5,"Corrientes","W",19,"18"
"Maquinarias",2017,5,"Entre Ríos","E",43,"30"
"Maquinarias",2017,5,"Formosa","P",10,"34"
"Maquinarias",2017,5,"Jujuy","Y",11,"38"
"Maquinarias",2017,5,"La Pampa","L",35,"42"
"Maquinarias",2017,5,"La Rioja","F",0,"46"
"Maquinarias",2017,5,"Mendoza","M",36,"50"
"Maquinarias",2017,5,"Misiones","N",8,"54"
"Maquinarias",2017,5,"Neuquén","Q",13,"58"
"Maquinarias",2017,5,"Río Negro","R",7,"62"
"Maquinarias",2017,5,"Salta","A",32,"66"
"Maquinarias",2017,5,"San Juan","J",6,"70"
"Maquinarias",2017,5,"San Luis","D",6,"74"
"Maquinarias",2017,5,"Santa Cruz","Z",2,"78"
"Maquinarias",2017,5,"Santa Fe","S",163,"82"
"Maquinarias",2017,5,"Santiago del Estero","G",12,"86"
"Maquinarias",2017,5,"Tierra del Fuego","V",1,"94"
"Maquinarias",2017,5,"Tucumán","T",22,"90"
"Maquinarias",2017,6,"Buenos Aires","B",278,"06"
"Maquinarias",2017,6,"Catamarca","K",3,"10"
"Maquinarias",2017,6,"Chaco","H",38,"22"
"Maquinarias",2017,6,"Chubut","U",9,"26"
"Maquinarias",2017,6,"Ciudad Autónoma de Bs.As.","C",401,"02"
"Maquinarias",2017,6,"Córdoba","X",228,"14"
"Maquinarias",2017,6,"Corrientes","W",12,"18"
"Maquinarias",2017,6,"Entre Ríos","E",65,"30"
"Maquinarias",2017,6,"Formosa","P",1,"34"
"Maquinarias",2017,6,"Jujuy","Y",4,"38"
"Maquinarias",2017,6,"La Pampa","L",24,"42"
"Maquinarias",2017,6,"La Rioja","F",6,"46"
"Maquinarias",2017,6,"Mendoza","M",54,"50"
"Maquinarias",2017,6,"Misiones","N",5,"54"
"Maquinarias",2017,6,"Neuquén","Q",5,"58"
"Maquinarias",2017,6,"Río Negro","R",7,"62"
"Maquinarias",2017,6,"Salta","A",18,"66"
"Maquinarias",2017,6,"San Juan","J",12,"70"
"Maquinarias",2017,6,"San Luis","D",4,"74"
"Maquinarias",2017,6,"Santa Cruz","Z",6,"78"
"Maquinarias",2017,6,"Santa Fe","S",192,"82"
"Maquinarias",2017,6,"Santiago del Estero","G",10,"86"
"Maquinarias",2017,6,"Tierra del Fuego","V",0,"94"
"Maquinarias",2017,6,"Tucumán","T",35,"90"
"Maquinarias",2017,7,"Buenos Aires","B",279,"06"
"Maquinarias",2017,7,"Catamarca","K",4,"10"
"Maquinarias",2017,7,"Chaco","H",23,"22"
"Maquinarias",2017,7,"Chubut","U",9,"26"
"Maquinarias",2017,7,"Ciudad Autónoma de Bs.As.","C",450,"02"
"Maquinarias",2017,7,"Córdoba","X",181,"14"
"Maquinarias",2017,7,"Corrientes","W",13,"18"
"Maquinarias",2017,7,"Entre Ríos","E",50,"30"
"Maquinarias",2017,7,"Formosa","P",11,"34"
"Maquinarias",2017,7,"Jujuy","Y",29,"38"
"Maquinarias",2017,7,"La Pampa","L",25,"42"
"Maquinarias",2017,7,"La Rioja","F",0,"46"
"Maquinarias",2017,7,"Mendoza","M",85,"50"
"Maquinarias",2017,7,"Misiones","N",13,"54"
"Maquinarias",2017,7,"Neuquén","Q",23,"58"
"Maquinarias",2017,7,"Río Negro","R",6,"62"
"Maquinarias",2017,7,"Salta","A",15,"66"
"Maquinarias",2017,7,"San Juan","J",10,"70"
"Maquinarias",2017,7,"San Luis","D",9,"74"
"Maquinarias",2017,7,"Santa Cruz","Z",4,"78"
"Maquinarias",2017,7,"Santa Fe","S",149,"82"
"Maquinarias",2017,7,"Santiago del Estero","G",21,"86"
"Maquinarias",2017,7,"Tierra del Fuego","V",0,"94"
"Maquinarias",2017,7,"Tucumán","T",33,"90"
"Maquinarias",2017,8,"Buenos Aires","B",235,"06"
"Maquinarias",2017,8,"Catamarca","K",7,"10"
"Maquinarias",2017,8,"Chaco","H",34,"22"
"Maquinarias",2017,8,"Chubut","U",11,"26"
"Maquinarias",2017,8,"Ciudad Autónoma de Bs.As.","C",398,"02"
"Maquinarias",2017,8,"Córdoba","X",215,"14"
"Maquinarias",2017,8,"Corrientes","W",13,"18"
"Maquinarias",2017,8,"Entre Ríos","E",65,"30"
"Maquinarias",2017,8,"Formosa","P",10,"34"
"Maquinarias",2017,8,"Jujuy","Y",11,"38"
"Maquinarias",2017,8,"La Pampa","L",27,"42"
"Maquinarias",2017,8,"La Rioja","F",0,"46"
"Maquinarias",2017,8,"Mendoza","M",77,"50"
"Maquinarias",2017,8,"Misiones","N",5,"54"
"Maquinarias",2017,8,"Neuquén","Q",21,"58"
"Maquinarias",2017,8,"Río Negro","R",6,"62"
"Maquinarias",2017,8,"Salta","A",12,"66"
"Maquinarias",2017,8,"San Juan","J",13,"70"
"Maquinarias",2017,8,"San Luis","D",6,"74"
"Maquinarias",2017,8,"Santa Cruz","Z",4,"78"
"Maquinarias",2017,8,"Santa Fe","S",180,"82"
"Maquinarias",2017,8,"Santiago del Estero","G",18,"86"
"Maquinarias",2017,8,"Tierra del Fuego","V",1,"94"
"Maquinarias",2017,8,"Tucumán","T",25,"90"
"Maquinarias",2017,9,"Buenos Aires","B",242,"06"
"Maquinarias",2017,9,"Catamarca","K",10,"10"
"Maquinarias",2017,9,"Chaco","H",26,"22"
"Maquinarias",2017,9,"Chubut","U",15,"26"
"Maquinarias",2017,9,"Ciudad Autónoma de Bs.As.","C",374,"02"
"Maquinarias",2017,9,"Córdoba","X",215,"14"
"Maquinarias",2017,9,"Corrientes","W",20,"18"
"Maquinarias",2017,9,"Entre Ríos","E",43,"30"
"Maquinarias",2017,9,"Formosa","P",6,"34"
"Maquinarias",2017,9,"Jujuy","Y",18,"38"
"Maquinarias",2017,9,"La Pampa","L",24,"42"
"Maquinarias",2017,9,"La Rioja","F",0,"46"
"Maquinarias",2017,9,"Mendoza","M",45,"50"
"Maquinarias",2017,9,"Misiones","N",11,"54"
"Maquinarias",2017,9,"Neuquén","Q",17,"58"
"Maquinarias",2017,9,"Río Negro","R",2,"62"
"Maquinarias",2017,9,"Salta","A",13,"66"
"Maquinarias",2017,9,"San Juan","J",11,"70"
"Maquinarias",2017,9,"San Luis","D",8,"74"
"Maquinarias",2017,9,"Santa Cruz","Z",2,"78"
"Maquinarias",2017,9,"Santa Fe","S",188,"82"
"Maquinarias",2017,9,"Santiago del Estero","G",21,"86"
"Maquinarias",2017,9,"Tierra del Fuego","V",1,"94"
"Maquinarias",2017,9,"Tucumán","T",42,"90"
"Maquinarias",2017,10,"Buenos Aires","B",279,"06"
"Maquinarias",2017,10,"Catamarca","K",1,"10"
"Maquinarias",2017,10,"Chaco","H",18,"22"
"Maquinarias",2017,10,"Chubut","U",9,"26"
"Maquinarias",2017,10,"Ciudad Autónoma de Bs.As.","C",441,"02"
"Maquinarias",2017,10,"Córdoba","X",230,"14"
"Maquinarias",2017,10,"Corrientes","W",14,"18"
"Maquinarias",2017,10,"Entre Ríos","E",59,"30"
"Maquinarias",2017,10,"Formosa","P",11,"34"
"Maquinarias",2017,10,"Jujuy","Y",26,"38"
"Maquinarias",2017,10,"La Pampa","L",20,"42"
"Maquinarias",2017,10,"La Rioja","F",1,"46"
"Maquinarias",2017,10,"Mendoza","M",40,"50"
"Maquinarias",2017,10,"Misiones","N",11,"54"
"Maquinarias",2017,10,"Neuquén","Q",22,"58"
"Maquinarias",2017,10,"Río Negro","R",6,"62"
"Maquinarias",2017,10,"Salta","A",12,"66"
"Maquinarias",2017,10,"San Juan","J",14,"70"
"Maquinarias",2017,10,"San Luis","D",6,"74"
"Maquinarias",2017,10,"Santa Cruz","Z",3,"78"
"Maquinarias",2017,10,"Santa Fe","S",189,"82"
"Maquinarias",2017,10,"Santiago del Estero","G",6,"86"
"Maquinarias",2017,10,"Tierra del Fuego","V",0,"94"
"Maquinarias",2017,10,"Tucumán","T",29,"90"
"Maquinarias",2017,11,"Buenos Aires","B",243,"06"
"Maquinarias",2017,11,"Catamarca","K",5,"10"
"Maquinarias",2017,11,"Chaco","H",30,"22"
"Maquinarias",2017,11,"Chubut","U",5,"26"
"Maquinarias",2017,11,"Ciudad Autónoma de Bs.As.","C",576,"02"
"Maquinarias",2017,11,"Córdoba","X",281,"14"
"Maquinarias",2017,11,"Corrientes","W",11,"18"
"Maquinarias",2017,11,"Entre Ríos","E",65,"30"
"Maquinarias",2017,11,"Formosa","P",16,"34"
"Maquinarias",2017,11,"Jujuy","Y",8,"38"
"Maquinarias",2017,11,"La Pampa","L",24,"42"
"Maquinarias",2017,11,"La Rioja","F",0,"46"
"Maquinarias",2017,11,"Mendoza","M",48,"50"
"Maquinarias",2017,11,"Misiones","N",24,"54"
"Maquinarias",2017,11,"Neuquén","Q",10,"58"
"Maquinarias",2017,11,"Río Negro","R",14,"62"
"Maquinarias",2017,11,"Salta","A",20,"66"
"Maquinarias",2017,11,"San Juan","J",17,"70"
"Maquinarias",2017,11,"San Luis","D",6,"74"
"Maquinarias",2017,11,"Santa Cruz","Z",2,"78"
"Maquinarias",2017,11,"Santa Fe","S",208,"82"
"Maquinarias",2017,11,"Santiago del Estero","G",18,"86"
"Maquinarias",2017,11,"Tierra del Fuego","V",1,"94"
"Maquinarias",2017,11,"Tucumán","T",45,"90"
"Maquinarias",2017,12,"Buenos Aires","B",215,"06"
"Maquinarias",2017,12,"Catamarca","K",6,"10"
"Maquinarias",2017,12,"Chaco","H",38,"22"
"Maquinarias",2017,12,"Chubut","U",13,"26"
"Maquinarias",2017,12,"Ciudad Autónoma de Bs.As.","C",449,"02"
"Maquinarias",2017,12,"Córdoba","X",217,"14"
"Maquinarias",2017,12,"Corrientes","W",18,"18"
"Maquinarias",2017,12,"Entre Ríos","E",44,"30"
"Maquinarias",2017,12,"Formosa","P",8,"34"
"Maquinarias",2017,12,"Jujuy","Y",15,"38"
"Maquinarias",2017,12,"La Pampa","L",18,"42"
"Maquinarias",2017,12,"La Rioja","F",4,"46"
"Maquinarias",2017,12,"Mendoza","M",64,"50"
"Maquinarias",2017,12,"Misiones","N",3,"54"
"Maquinarias",2017,12,"Neuquén","Q",9,"58"
"Maquinarias",2017,12,"Río Negro","R",11,"62"
"Maquinarias",2017,12,"Salta","A",26,"66"
"Maquinarias",2017,12,"San Juan","J",9,"70"
"Maquinarias",2017,12,"San Luis","D",9,"74"
"Maquinarias",2017,12,"Santa Cruz","Z",2,"78"
"Maquinarias",2017,12,"Santa Fe","S",209,"82"
"Maquinarias",2017,12,"Santiago del Estero","G",13,"86"
"Maquinarias",2017,12,"Tierra del Fuego","V",1,"94"
"Maquinarias",2017,12,"Tucumán","T",30,"90"
"Maquinarias",2018,1,"Buenos Aires","B",189,"06"
"Maquinarias",2018,1,"Catamarca","K",6,"10"
"Maquinarias",2018,1,"Chaco","H",27,"22"
"Maquinarias",2018,1,"Chubut","U",7,"26"
"Maquinarias",2018,1,"Ciudad Autónoma de Bs.As.","C",420,"02"
"Maquinarias",2018,1,"Córdoba","X",188,"14"
"Maquinarias",2018,1,"Corrientes","W",9,"18"
"Maquinarias",2018,1,"Entre Ríos","E",39,"30"
"Maquinarias",2018,1,"Formosa","P",3,"34"
"Maquinarias",2018,1,"Jujuy","Y",7,"38"
"Maquinarias",2018,1,"La Pampa","L",20,"42"
"Maquinarias",2018,1,"La Rioja","F",4,"46"
"Maquinarias",2018,1,"Mendoza","M",37,"50"
"Maquinarias",2018,1,"Misiones","N",5,"54"
"Maquinarias",2018,1,"Neuquén","Q",24,"58"
"Maquinarias",2018,1,"Río Negro","R",7,"62"
"Maquinarias",2018,1,"Salta","A",30,"66"
"Maquinarias",2018,1,"San Juan","J",8,"70"
"Maquinarias",2018,1,"San Luis","D",7,"74"
"Maquinarias",2018,1,"Santa Cruz","Z",2,"78"
"Maquinarias",2018,1,"Santa Fe","S",143,"82"
"Maquinarias",2018,1,"Santiago del Estero","G",21,"86"
"Maquinarias",2018,1,"Tierra del Fuego","V",2,"94"
"Maquinarias",2018,1,"Tucumán","T",28,"90"
"Maquinarias",2018,2,"Buenos Aires","B",132,"06"
"Maquinarias",2018,2,"Catamarca","K",2,"10"
"Maquinarias",2018,2,"Chaco","H",21,"22"
"Maquinarias",2018,2,"Chubut","U",2,"26"
"Maquinarias",2018,2,"Ciudad Autónoma de Bs.As.","C",343,"02"
"Maquinarias",2018,2,"Córdoba","X",114,"14"
"Maquinarias",2018,2,"Corrientes","W",6,"18"
"Maquinarias",2018,2,"Entre Ríos","E",21,"30"
"Maquinarias",2018,2,"Formosa","P",5,"34"
"Maquinarias",2018,2,"Jujuy","Y",5,"38"
"Maquinarias",2018,2,"La Pampa","L",17,"42"
"Maquinarias",2018,2,"La Rioja","F",0,"46"
"Maquinarias",2018,2,"Mendoza","M",42,"50"
"Maquinarias",2018,2,"Misiones","N",5,"54"
"Maquinarias",2018,2,"Neuquén","Q",22,"58"
"Maquinarias",2018,2,"Río Negro","R",9,"62"
"Maquinarias",2018,2,"Salta","A",8,"66"
"Maquinarias",2018,2,"San Juan","J",5,"70"
"Maquinarias",2018,2,"San Luis","D",4,"74"
"Maquinarias",2018,2,"Santa Cruz","Z",0,"78"
"Maquinarias",2018,2,"Santa Fe","S",107,"82"
"Maquinarias",2018,2,"Santiago del Estero","G",7,"86"
"Maquinarias",2018,2,"Tierra del Fuego","V",1,"94"
"Maquinarias",2018,2,"Tucumán","T",5,"90"
"Maquinarias",2018,3,"Buenos Aires","B",150,"06"
"Maquinarias",2018,3,"Catamarca","K",2,"10"
"Maquinarias",2018,3,"Chaco","H",36,"22"
"Maquinarias",2018,3,"Chubut","U",2,"26"
"Maquinarias",2018,3,"Ciudad Autónoma de Bs.As.","C",362,"02"
"Maquinarias",2018,3,"Córdoba","X",138,"14"
"Maquinarias",2018,3,"Corrientes","W",8,"18"
"Maquinarias",2018,3,"Entre Ríos","E",34,"30"
"Maquinarias",2018,3,"Formosa","P",1,"34"
"Maquinarias",2018,3,"Jujuy","Y",14,"38"
"Maquinarias",2018,3,"La Pampa","L",14,"42"
"Maquinarias",2018,3,"La Rioja","F",1,"46"
"Maquinarias",2018,3,"Mendoza","M",56,"50"
"Maquinarias",2018,3,"Misiones","N",15,"54"
"Maquinarias",2018,3,"Neuquén","Q",6,"58"
"Maquinarias",2018,3,"Río Negro","R",1,"62"
"Maquinarias",2018,3,"Salta","A",17,"66"
"Maquinarias",2018,3,"San Juan","J",7,"70"
"Maquinarias",2018,3,"San Luis","D",12,"74"
"Maquinarias",2018,3,"Santa Cruz","Z",1,"78"
"Maquinarias",2018,3,"Santa Fe","S",139,"82"
"Maquinarias",2018,3,"Santiago del Estero","G",4,"86"
"Maquinarias",2018,3,"Tierra del Fuego","V",0,"94"
"Maquinarias",2018,3,"Tucumán","T",17,"90"
"Maquinarias",2018,4,"Buenos Aires","B",156,"06"
"Maquinarias",2018,4,"Catamarca","K",4,"10"
"Maquinarias",2018,4,"Chaco","H",18,"22"
"Maquinarias",2018,4,"Chubut","U",4,"26"
"Maquinarias",2018,4,"Ciudad Autónoma de Bs.As.","C",438,"02"
"Maquinarias",2018,4,"Córdoba","X",103,"14"
"Maquinarias",2018,4,"Corrientes","W",3,"18"
"Maquinarias",2018,4,"Entre Ríos","E",31,"30"
"Maquinarias",2018,4,"Formosa","P",6,"34"
"Maquinarias",2018,4,"Jujuy","Y",5,"38"
"Maquinarias",2018,4,"La Pampa","L",16,"42"
"Maquinarias",2018,4,"La Rioja","F",2,"46"
"Maquinarias",2018,4,"Mendoza","M",47,"50"
"Maquinarias",2018,4,"Misiones","N",5,"54"
"Maquinarias",2018,4,"Neuquén","Q",9,"58"
"Maquinarias",2018,4,"Río Negro","R",5,"62"
"Maquinarias",2018,4,"Salta","A",9,"66"
"Maquinarias",2018,4,"San Juan","J",28,"70"
"Maquinarias",2018,4,"San Luis","D",6,"74"
"Maquinarias",2018,4,"Santa Cruz","Z",3,"78"
"Maquinarias",2018,4,"Santa Fe","S",115,"82"
"Maquinarias",2018,4,"Santiago del Estero","G",7,"86"
"Maquinarias",2018,4,"Tierra del Fuego","V",2,"94"
"Maquinarias",2018,4,"Tucumán","T",13,"90"
"Maquinarias",2018,5,"Buenos Aires","B",245,"06"
"Maquinarias",2018,5,"Catamarca","K",8,"10"
"Maquinarias",2018,5,"Chaco","H",22,"22"
"Maquinarias",2018,5,"Chubut","U",6,"26"
"Maquinarias",2018,5,"Ciudad Autónoma de Bs.As.","C",422,"02"
"Maquinarias",2018,5,"Córdoba","X",133,"14"
"Maquinarias",2018,5,"Corrientes","W",17,"18"
"Maquinarias",2018,5,"Entre Ríos","E",23,"30"
"Maquinarias",2018,5,"Formosa","P",5,"34"
"Maquinarias",2018,5,"Jujuy","Y",28,"38"
"Maquinarias",2018,5,"La Pampa","L",21,"42"
"Maquinarias",2018,5,"La Rioja","F",6,"46"
"Maquinarias",2018,5,"Mendoza","M",46,"50"
"Maquinarias",2018,5,"Misiones","N",4,"54"
"Maquinarias",2018,5,"Neuquén","Q",2,"58"
"Maquinarias",2018,5,"Río Negro","R",12,"62"
"Maquinarias",2018,5,"Salta","A",13,"66"
"Maquinarias",2018,5,"San Juan","J",10,"70"
"Maquinarias",2018,5,"San Luis","D",13,"74"
"Maquinarias",2018,5,"Santa Cruz","Z",2,"78"
"Maquinarias",2018,5,"Santa Fe","S",153,"82"
"Maquinarias",2018,5,"Santiago del Estero","G",16,"86"
"Maquinarias",2018,5,"Tierra del Fuego","V",0,"94"
"Maquinarias",2018,5,"Tucumán","T",33,"90"
"Maquinarias",2018,6,"Buenos Aires","B",190,"06"
"Maquinarias",2018,6,"Catamarca","K",3,"10"
"Maquinarias",2018,6,"Chaco","H",29,"22"
"Maquinarias",2018,6,"Chubut","U",9,"26"
"Maquinarias",2018,6,"Ciudad Autónoma de Bs.As.","C",317,"02"
"Maquinarias",2018,6,"Córdoba","X",120,"14"
"Maquinarias",2018,6,"Corrientes","W",14,"18"
"Maquinarias",2018,6,"Entre Ríos","E",33,"30"
"Maquinarias",2018,6,"Formosa","P",5,"34"
"Maquinarias",2018,6,"Jujuy","Y",17,"38"
"Maquinarias",2018,6,"La Pampa","L",21,"42"
"Maquinarias",2018,6,"La Rioja","F",0,"46"
"Maquinarias",2018,6,"Mendoza","M",22,"50"
"Maquinarias",2018,6,"Misiones","N",7,"54"
"Maquinarias",2018,6,"Neuquén","Q",5,"58"
"Maquinarias",2018,6,"Río Negro","R",2,"62"
"Maquinarias",2018,6,"Salta","A",24,"66"
"Maquinarias",2018,6,"San Juan","J",9,"70"
"Maquinarias",2018,6,"San Luis","D",3,"74"
"Maquinarias",2018,6,"Santa Cruz","Z",1,"78"
"Maquinarias",2018,6,"Santa Fe","S",110,"82"
"Maquinarias",2018,6,"Santiago del Estero","G",2,"86"
"Maquinarias",2018,6,"Tierra del Fuego","V",0,"94"
"Maquinarias",2018,6,"Tucumán","T",20,"90"
"Maquinarias",2018,7,"Buenos Aires","B",174,"06"
"Maquinarias",2018,7,"Catamarca","K",1,"10"
"Maquinarias",2018,7,"Chaco","H",24,"22"
"Maquinarias",2018,7,"Chubut","U",6,"26"
"Maquinarias",2018,7,"Ciudad Autónoma de Bs.As.","C",384,"02"
"Maquinarias",2018,7,"Córdoba","X",106,"14"
"Maquinarias",2018,7,"Corrientes","W",9,"18"
"Maquinarias",2018,7,"Entre Ríos","E",35,"30"
"Maquinarias",2018,7,"Formosa","P",6,"34"
"Maquinarias",2018,7,"Jujuy","Y",7,"38"
"Maquinarias",2018,7,"La Pampa","L",14,"42"
"Maquinarias",2018,7,"La Rioja","F",1,"46"
"Maquinarias",2018,7,"Mendoza","M",25,"50"
"Maquinarias",2018,7,"Misiones","N",10,"54"
"Maquinarias",2018,7,"Neuquén","Q",15,"58"
"Maquinarias",2018,7,"Río Negro","R",5,"62"
"Maquinarias",2018,7,"Salta","A",13,"66"
"Maquinarias",2018,7,"San Juan","J",8,"70"
"Maquinarias",2018,7,"San Luis","D",2,"74"
"Maquinarias",2018,7,"Santa Cruz","Z",0,"78"
"Maquinarias",2018,7,"Santa Fe","S",118,"82"
"Maquinarias",2018,7,"Santiago del Estero","G",8,"86"
"Maquinarias",2018,7,"Tierra del Fuego","V",0,"94"
"Maquinarias",2018,7,"Tucumán","T",39,"90"
"Maquinarias",2018,8,"Buenos Aires","B",113,"06"
"Maquinarias",2018,8,"Catamarca","K",2,"10"
"Maquinarias",2018,8,"Chaco","H",40,"22"
"Maquinarias",2018,8,"Chubut","U",5,"26"
"Maquinarias",2018,8,"Ciudad Autónoma de Bs.As.","C",353,"02"
"Maquinarias",2018,8,"Córdoba","X",137,"14"
"Maquinarias",2018,8,"Corrientes","W",10,"18"
"Maquinarias",2018,8,"Entre Ríos","E",31,"30"
"Maquinarias",2018,8,"Formosa","P",12,"34"
"Maquinarias",2018,8,"Jujuy","Y",9,"38"
"Maquinarias",2018,8,"La Pampa","L",27,"42"
"Maquinarias",2018,8,"La Rioja","F",2,"46"
"Maquinarias",2018,8,"Mendoza","M",30,"50"
"Maquinarias",2018,8,"Misiones","N",4,"54"
